ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
5812fc68762d5fb2,xclick,Truck,1,0.715,0.946875,0.053029999999999994,0.210606,1,0,0,0,0,0.715,0.81375,0.946875,0.795625,0.172727,0.053029999999999994,0.100758,0.210606
5816ad1a06052774,activemil,Truck,1,0.046366000000000004,0.9185459999999999,0.321667,0.931667,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5816ad1a06052774,xclick,Truck,1,0.773183,0.9987469999999999,0.23666700000000002,0.75,1,1,0,0,0,0.9774440000000001,0.773183,0.9962409999999999,0.9987469999999999,0.23666700000000002,0.321667,0.75,0.75
5819a2feeff0781e,xclick,Bus,1,0.0,0.056875,0.514167,0.7725,0,1,0,0,0,0.006875,0.0,0.048125,0.056875,0.514167,0.548333,0.7725,0.6
5819a2feeff0781e,xclick,Bus,1,0.195,0.758125,0.248333,0.8825,0,0,0,0,0,0.5375,0.758125,0.556875,0.195,0.248333,0.495,0.8825,0.565833
5820e4fb8f75d7c8,xclick,Bus,1,0.245,0.96375,0.22786199999999998,0.9092870000000001,0,0,0,0,0,0.245,0.37,0.96375,0.67375,0.47840200000000005,0.22786199999999998,0.396328,0.9092870000000001
582df91290740cfa,activemil,Truck,1,0.084375,0.501875,0.425833,0.774167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
582df91290740cfa,xclick,Truck,1,0.0,0.16125,0.516667,0.640833,1,1,0,0,0,0.05625,0.16125,0.026875,0.0,0.516667,0.554167,0.640833,0.6025
583464869f0501ef,activemil,Truck,1,0.20375,0.77875,0.198874,0.9146340000000001,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5838cf0c43a0398c,xclick,Bus,1,0.140625,0.950625,0.0,0.990833,0,0,0,0,0,0.4675,0.140625,0.440625,0.950625,0.0,0.834167,0.990833,0.7275
583ea732034d8095,xclick,Bus,1,0.167,0.757,0.342857,0.818571,0,0,0,0,0,0.294,0.398,0.167,0.757,0.342857,0.818571,0.64,0.551429
583f32e052fc8b39,xclick,Bus,1,0.0,0.01375,0.245779,0.678236,0,1,0,0,0,0.0,0.01375,0.0,0.0,0.245779,0.625704,0.678236,0.623827
583f32e052fc8b39,xclick,Bus,1,0.290625,0.594375,0.29925,0.666979,1,0,0,0,0,0.41125,0.290625,0.489375,0.594375,0.29925,0.43151999999999996,0.666979,0.407129
583f7a087f9722f7,xclick,Bus,1,0.2225,0.716667,0.299375,0.653125,0,0,0,0,0,0.58,0.716667,0.609167,0.2225,0.299375,0.39,0.653125,0.59875
58539d6456973338,activemil,Truck,1,0.09171599999999999,0.783037,0.053967999999999995,0.7238100000000001,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5853b365b543bde8,activemil,Truck,1,0.04125,0.951875,0.257974,0.937148,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
585958fb7d02cdb7,activemil,Truck,1,0.02,0.92125,0.027205,0.8630389999999999,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
585c6a75e56bd0b6,activemil,Truck,1,0.006925,0.149584,0.354167,0.614583,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
585c6a75e56bd0b6,xclick,Truck,1,0.41966800000000004,0.601108,0.366667,0.420833,1,0,0,0,0,0.581717,0.601108,0.41966800000000004,0.41966800000000004,0.366667,0.397917,0.420833,0.404167
585c6a75e56bd0b6,xclick,Truck,1,0.606648,0.6869810000000001,0.36875,0.491667,1,0,0,0,0,0.67313,0.6869810000000001,0.655125,0.606648,0.36875,0.452083,0.491667,0.389583
585c6a75e56bd0b6,xclick,Truck,1,0.6814399999999999,0.729917,0.36875,0.452083,1,0,0,0,0,0.722992,0.729917,0.707756,0.6814399999999999,0.36875,0.43333299999999997,0.452083,0.372917
585c6a75e56bd0b6,xclick,Truck,1,0.858726,0.9072020000000001,0.43333299999999997,0.4875,1,0,0,0,0,0.879501,0.9072020000000001,0.8864270000000001,0.858726,0.43333299999999997,0.45,0.4875,0.460417
585ff93631db4ae3,xclick,Bus,1,0.06125,0.854375,0.089219,0.8039029999999999,0,0,0,0,0,0.558125,0.854375,0.399375,0.06125,0.089219,0.70539,0.8039029999999999,0.480483
58615bed6a1de1f9,activemil,Truck,1,0.475625,0.69375,0.5125,0.618333,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
586f60ca2ed45eae,activemil,Truck,1,0.001875,0.7375,0.036585,0.725141,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
586f60ca2ed45eae,xclick,Truck,1,0.65,0.74875,0.49718599999999996,0.6181989999999999,1,0,0,0,0,0.69,0.65,0.713125,0.74875,0.6181989999999999,0.58349,0.49718599999999996,0.5243899999999999
586f60ca2ed45eae,xclick,Truck,1,0.735,0.79875,0.559099,0.630394,1,0,0,0,0,0.75625,0.735,0.778125,0.79875,0.559099,0.599437,0.630394,0.5759850000000001
586f60ca2ed45eae,xclick,Truck,1,0.78875,0.874375,0.562852,0.634146,1,0,0,0,0,0.8375,0.78875,0.83875,0.874375,0.562852,0.587242,0.634146,0.6031890000000001
586f60ca2ed45eae,xclick,Truck,1,0.870625,0.95125,0.545028,0.645403,1,0,0,0,0,0.870625,0.9,0.95125,0.935625,0.6031890000000001,0.545028,0.546904,0.645403
5873b0b25514935e,xclick,Bus,1,0.2775,0.7075,0.324167,0.785833,0,0,0,0,0,0.2775,0.530625,0.6,0.7075,0.5341670000000001,0.324167,0.785833,0.675
5873fbd1d94e893a,activemil,Truck,1,0.851875,1.0,0.478889,0.7844439999999999,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5873fbd1d94e893a,xclick,Truck,1,0.05125,0.205,0.474444,0.667778,1,0,0,0,0,0.05125,0.1175,0.205,0.1175,0.578889,0.474444,0.537778,0.667778
5873fbd1d94e893a,xclick,Truck,1,0.093125,0.125625,0.414444,0.47222200000000003,1,0,0,0,0,0.093125,0.125625,0.093125,0.1225,0.42444399999999993,0.414444,0.47222200000000003,0.47
5873fbd1d94e893a,xclick,Truck,1,0.1025,0.291875,0.553333,0.893333,1,0,0,0,0,0.178125,0.1025,0.138125,0.291875,0.553333,0.754444,0.893333,0.745556
5873fbd1d94e893a,xclick,Truck,1,0.1125,0.230625,0.42444399999999993,0.5444439999999999,1,0,0,0,0,0.1125,0.215,0.230625,0.17375,0.451111,0.42444399999999993,0.46444399999999997,0.5444439999999999
5873fbd1d94e893a,xclick,Truck,1,0.1175,0.42125,0.72,0.9988889999999999,1,1,0,0,0,0.22375,0.1175,0.334375,0.42125,0.72,0.9988889999999999,0.9988889999999999,0.8955559999999999
5873fbd1d94e893a,xclick,Truck,1,0.17375,0.284375,0.453333,0.572222,1,0,0,0,0,0.17375,0.284375,0.22375,0.244375,0.483333,0.48555600000000004,0.453333,0.572222
5873fbd1d94e893a,xclick,Truck,1,0.230625,0.36125,0.40777800000000003,0.48111099999999996,1,0,1,0,0,0.230625,0.3275,0.36125,0.250625,0.41222200000000003,0.40777800000000003,0.466667,0.48111099999999996
5873fbd1d94e893a,xclick,Truck,1,0.234375,0.37,0.505556,0.6588890000000001,1,0,0,0,0,0.37,0.32,0.234375,0.3125,0.537778,0.505556,0.5488890000000001,0.6588890000000001
5873fbd1d94e893a,xclick,Truck,1,0.27125,0.365,0.462222,0.5444439999999999,1,0,0,0,0,0.27125,0.30375,0.365,0.305,0.466667,0.462222,0.48111099999999996,0.5444439999999999
5873fbd1d94e893a,xclick,Truck,1,0.381875,0.615,0.0,0.648889,1,1,0,0,0,0.52,0.615,0.381875,0.4225,0.611111,0.0,0.517778,0.648889
5873fbd1d94e893a,xclick,Truck,1,0.484375,0.58375,0.48111099999999996,0.637778,1,0,0,0,0,0.58375,0.535625,0.484375,0.541875,0.606667,0.48111099999999996,0.54,0.637778
5873fbd1d94e893a,xclick,Truck,1,0.58125,0.855625,0.437778,0.745556,1,0,0,0,0,0.855625,0.7325,0.58125,0.81875,0.5811109999999999,0.437778,0.5655560000000001,0.745556
58749540ce90aec9,activemil,Truck,1,0.106875,0.88625,0.003759,0.9031959999999999,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
587efc1dabff8424,xclick,Bus,1,0.0,0.999375,0.0,0.999167,0,1,0,0,0,0.88625,0.999375,0.785,0.0,0.0,0.524167,0.999167,0.548333
588744bce9693bb8,activemil,Truck,1,0.7225,1.0,0.196998,0.505629,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
588744bce9693bb8,xclick,Truck,1,0.189375,0.393125,0.099437,0.41088199999999997,1,0,0,0,0,0.393125,0.27625,0.189375,0.278125,0.139775,0.099437,0.13414600000000002,0.41088199999999997
588ec8bcf1af2fe4,xclick,Bus,1,0.213125,0.755,0.385984,0.903226,0,0,0,0,0,0.54375,0.755,0.51,0.213125,0.385984,0.516129,0.903226,0.6095659999999999
58999d71cf266d36,activemil,Truck,1,0.034866,0.530415,0.532438,0.892617,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58999d71cf266d36,xclick,Truck,1,0.519288,0.945104,0.595078,0.8456379999999999,1,0,0,0,0,0.651335,0.945104,0.6698810000000001,0.519288,0.595078,0.803132,0.8456379999999999,0.620805
589b8d39f3d773ba,xclick,Bus,1,0.090625,0.8421879999999999,0.12441300000000001,0.78169,0,0,0,1,0,0.43906300000000004,0.601562,0.8421879999999999,0.090625,0.12441300000000001,0.78169,0.41079799999999994,0.584507
589c2f43fd4efb7d,activemil,Truck,1,0.20625,0.944375,0.015,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
589c2f43fd4efb7d,xclick,Truck,1,0.8775,0.958125,0.393333,0.44,1,0,0,0,0,0.920625,0.8775,0.90375,0.958125,0.393333,0.424167,0.44,0.401667
58a0846ad0f99109,activemil,Bus,1,0.17375,0.611875,0.226856,0.795663,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58ade76093689229,xclick,Bus,1,0.05625,0.920625,0.215833,0.740833,0,0,0,0,0,0.809375,0.270625,0.05625,0.920625,0.215833,0.740833,0.348333,0.351667
58bb89df585b5d49,activemil,Truck,1,0.300781,0.8539059999999999,0.016666999999999998,0.584375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58be3277d9bb46e3,xclick,Bus,1,0.0,0.999375,0.0,0.999167,1,0,0,0,1,0.3,0.0,0.434375,0.999375,0.0,0.285,0.999167,0.584167
58c542af0702725d,activemil,Truck,1,0.53,1.0,0.27110700000000004,0.9840530000000001,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58c791fc52b1a69c,xclick,Bus,1,0.298125,0.675,0.21195999999999998,0.656478,1,0,0,0,0,0.615,0.675,0.57,0.298125,0.21195999999999998,0.21860500000000002,0.656478,0.545515
58c791fc52b1a69c,xclick,Bus,1,0.595625,0.999375,0.15016600000000002,0.69103,0,1,0,0,0,0.86625,0.595625,0.83875,0.999375,0.15016600000000002,0.330233,0.69103,0.47043199999999996
58c791fc52b1a69c,xclick,Truck,1,0.294375,0.654375,0.219269,0.667774,1,0,0,0,0,0.593125,0.294375,0.644375,0.654375,0.221262,0.541528,0.667774,0.219269
58cc9af6414ae29f,activemil,Truck,1,0.7125,0.965,0.577358,0.750943,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58d0d42950ae16b9,activemil,Truck,1,0.0,0.9703120000000001,0.339063,0.9484379999999999,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58d1010d2b8ff0b5,xclick,Bus,1,0.0,0.935,0.039454,0.8975719999999999,0,1,0,0,0,0.379375,0.40625,0.0,0.935,0.039454,0.8975719999999999,0.6433989999999999,0.19044
58d740a55d70783c,activemil,Truck,1,0.195625,0.835,0.056666999999999995,0.9075,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58d740a55d70783c,xclick,Truck,1,0.154375,0.189375,0.685833,0.803333,1,0,0,0,0,0.1775,0.154375,0.17,0.189375,0.685833,0.745833,0.803333,0.690833
58d740a55d70783c,xclick,Truck,1,0.18125,0.36125,0.469167,0.8475,1,0,0,0,0,0.313125,0.18125,0.194375,0.36125,0.469167,0.768333,0.8475,0.661667
58d740a55d70783c,xclick,Truck,1,0.75875,0.91125,0.3275,0.7975,1,0,0,0,0,0.82625,0.75875,0.86125,0.91125,0.3275,0.346667,0.7975,0.6533329999999999
58d740a55d70783c,xclick,Truck,1,0.90375,0.999375,0.191667,0.7841670000000001,0,1,0,0,0,0.999375,0.90375,0.968125,0.999375,0.191667,0.535833,0.7841670000000001,0.739167
58e92d20a4413f15,xclick,Bus,1,0.090625,0.949375,0.06848,0.879925,0,0,0,0,0,0.396875,0.090625,0.599375,0.949375,0.06848,0.768293,0.879925,0.508443
58e92d20a4413f15,xclick,Bus,1,0.9375,0.999375,0.356473,0.645403,1,1,0,0,0,0.999375,0.999375,0.97125,0.9375,0.35928699999999997,0.42589099999999996,0.645403,0.356473
58ef437de332073e,xclick,Bus,1,0.041016000000000004,0.34863299999999997,0.466146,0.611979,1,0,0,0,0,0.203125,0.264648,0.34863299999999997,0.041016000000000004,0.466146,0.611979,0.496094,0.541667
58ef437de332073e,xclick,Bus,1,0.6503909999999999,0.9902340000000001,0.467448,0.59375,1,0,0,0,0,0.7382810000000001,0.689453,0.6503909999999999,0.9902340000000001,0.467448,0.59375,0.5664060000000001,0.5585939999999999
58f2639a6178d345,xclick,Bus,1,0.0,0.414375,0.221667,0.623333,0,1,0,0,0,0.039375,0.0,0.188125,0.414375,0.221667,0.384167,0.623333,0.521667
58f2639a6178d345,xclick,Bus,1,0.346875,0.880625,0.335833,0.589167,1,0,0,0,0,0.465625,0.608125,0.346875,0.880625,0.335833,0.589167,0.4425,0.456667
58fb5a18f6afdfd3,xclick,Bus,1,0.207813,0.940625,0.363102,0.714454,1,0,0,0,0,0.367969,0.207813,0.45546899999999996,0.940625,0.363102,0.437133,0.714454,0.5299649999999999
58fdd6ad58d19568,xclick,Bus,1,0.42875,0.844375,0.10666700000000001,0.775,1,0,0,0,0,0.63875,0.844375,0.504375,0.42875,0.10666700000000001,0.421667,0.775,0.699167
58fe2c47b683be87,activemil,Truck,1,0.658537,0.866792,0.57,0.665,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58fe2c47b683be87,xclick,Bus,1,0.349906,0.48874300000000004,0.578125,0.663125,1,0,0,0,0,0.432458,0.48874300000000004,0.447467,0.349906,0.578125,0.611875,0.663125,0.60875
58fe2c47b683be87,xclick,Bus,1,0.8864920000000001,0.9990620000000001,0.523125,0.699375,0,1,0,0,0,0.9962479999999999,0.9990620000000001,0.973734,0.8864920000000001,0.523125,0.546875,0.699375,0.66875
590315894bbddd51,activemil,Truck,1,0.028125,0.384375,0.60521,0.815631,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
590396ee15643911,xclick,Bus,1,0.5475,0.999375,0.188333,0.865,0,1,0,0,0,0.999375,0.999375,0.99625,0.5475,0.188333,0.2175,0.865,0.445
590896e0169dd8bd,xclick,Bus,1,0.175,0.416875,0.244167,0.449167,1,0,0,1,0,0.388125,0.416875,0.260625,0.175,0.244167,0.3375,0.449167,0.315
590896e0169dd8bd,xclick,Bus,1,0.48125,0.720625,0.25166700000000003,0.449167,1,0,0,1,0,0.535625,0.635,0.48125,0.720625,0.25166700000000003,0.449167,0.361667,0.311667
590896e0169dd8bd,xclick,Bus,1,0.905,0.999375,0.531667,0.704167,1,1,0,1,0,0.954375,0.996875,0.905,0.999375,0.531667,0.704167,0.604167,0.568333
590b9a57bf678714,activemil,Truck,1,0.305625,0.710625,0.23452199999999998,0.72045,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
591494a0592db631,activemil,Truck,1,0.335,0.618125,0.7767350000000001,0.9774860000000001,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59170c4c676cee11,activemil,Truck,1,0.08125,0.899375,0.234504,0.802686,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59173b3364783ad6,activemil,Truck,1,0.043,0.941,0.193333,0.894667,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5921ef015f101b93,activemil,Truck,1,0.271875,0.915,0.17166700000000001,0.830833,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5922be18d15c0a7a,activemil,Truck,1,0.03875,0.885,0.06888899999999999,0.806667,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5923ac9bcedf90a3,xclick,Bus,1,0.025,0.99875,0.15375,0.99875,0,1,0,0,0,0.025,0.3025,0.99875,0.28,0.3825,0.15375,0.585,0.99875
592ec37287200d37,activemil,Truck,1,0.02125,0.1425,0.171053,0.406015,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
593283191e88ca2a,xclick,Truck,1,0.165775,0.748663,0.199525,0.881235,0,0,0,0,0,0.165775,0.499109,0.748663,0.506239,0.7244659999999999,0.199525,0.572447,0.881235
593510ef13551bf5,activemil,Truck,1,0.01,0.9125,0.12416700000000001,0.968333,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
593510ef13551bf5,xclick,Truck,1,0.9125,0.999375,0.484167,0.6533329999999999,0,1,0,0,0,0.999375,0.9125,0.974375,0.999375,0.484167,0.5725,0.6533329999999999,0.624167
5936d72db4b740d0,activemil,Truck,1,0.068898,0.853018,0.125158,0.8811629999999999,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5936d72db4b740d0,xclick,Truck,1,0.7532810000000001,0.974409,0.39064499999999996,0.743363,1,0,0,0,0,0.866142,0.7532810000000001,0.914042,0.974409,0.39064499999999996,0.43489300000000003,0.743363,0.452592
593cca1c4acbdd8e,activemil,Truck,1,0.009375,0.188125,0.480833,0.6591670000000001,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
593d98036e396651,xclick,Bus,1,0.0,0.106875,0.526667,0.671667,1,1,0,0,0,0.000625,0.0,0.00625,0.106875,0.526667,0.565,0.671667,0.568333
593d98036e396651,xclick,Bus,1,0.04375,0.371875,0.566667,0.704167,1,0,0,0,0,0.19625,0.13,0.04375,0.371875,0.566667,0.704167,0.665,0.595833
593d98036e396651,xclick,Bus,1,0.485,0.85875,0.566667,0.723333,1,0,0,0,0,0.534375,0.485,0.613125,0.85875,0.566667,0.6375,0.723333,0.666667
593d98036e396651,xclick,Bus,1,0.953125,0.999375,0.4925,0.705833,1,1,0,0,0,0.993125,0.999375,0.991875,0.953125,0.4925,0.565,0.705833,0.6525
594591eee472773c,xclick,Bus,1,0.158849,0.9555969999999999,0.026217,0.913858,0,0,0,0,0,0.592871,0.9555969999999999,0.617261,0.158849,0.026217,0.524345,0.913858,0.745318
5949b9b4b6ffa975,xclick,Bus,1,0.0,0.96,0.201571,0.9109950000000001,0,1,0,0,0,0.619375,0.96,0.75125,0.0,0.201571,0.520942,0.9109950000000001,0.57199
594ccaa9e76533d3,activemil,Truck,1,0.038125,0.944375,0.095685,0.8348969999999999,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
594d8b26a2ee617b,xclick,Bus,1,0.0,0.53875,0.0,0.979167,0,1,0,0,0,0.2625,0.00375,0.53875,0.0,0.0,0.979167,0.19833299999999998,0.288333
59505ae245b1caeb,xclick,Bus,1,0.2125,0.896875,0.460417,0.802083,0,0,0,1,0,0.63125,0.896875,0.7375,0.2125,0.460417,0.6375,0.802083,0.54375
5956a5c3f55354e5,xclick,Bus,1,0.0,0.9984379999999999,0.0,0.9984379999999999,0,1,0,0,0,0.56875,0.0,0.628125,0.9984379999999999,0.0,0.35781199999999996,0.9984379999999999,0.609375
595a7785c95b1474,xclick,Bus,1,0.10449100000000001,0.700275,0.285,0.4725,1,0,0,0,0,0.169569,0.284143,0.10449100000000001,0.700275,0.285,0.4725,0.38875,0.395625
595ae4f241dd2c00,activemil,Truck,1,0.075,0.785625,0.23420100000000002,0.9535319999999999,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
595e6d594fadbdb7,activemil,Truck,1,0.035625,0.795625,0.2125,0.914167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
596083578292024f,activemil,Bus,1,0.13,0.860625,0.166979,0.813321,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59612db58c2c984c,xclick,Truck,1,0.0,0.604375,0.411667,0.999167,1,1,0,0,0,0.270625,0.0,0.209375,0.604375,0.411667,0.67,0.999167,0.833333
596fa21b69a3b90f,activemil,Bus,1,0.15625,0.8234379999999999,0.14166700000000002,0.928125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5972ba9ff93e94ea,xclick,Bus,1,0.124375,0.820625,0.173877,0.650582,0,0,0,0,0,0.74,0.820625,0.55375,0.124375,0.173877,0.23544099999999998,0.650582,0.524958
597767e13add7529,activemil,Truck,1,0.01625,0.994375,0.152097,0.9559350000000001,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
597efa509e9b87e4,xclick,Bus,1,0.3575,0.9625,0.13738599999999998,0.902581,0,0,0,0,0,0.3575,0.566875,0.9625,0.735,0.56453,0.13738599999999998,0.290591,0.902581
598241701344079a,xclick,Bus,1,0.0,0.698125,0.356667,0.999167,1,1,0,0,0,0.0025,0.09,0.0,0.698125,0.356667,0.999167,0.631667,0.986667
598241701344079a,xclick,Bus,1,0.78,0.999375,0.561667,0.999167,0,1,0,0,0,0.999375,0.78,0.926875,0.999375,0.561667,0.733333,0.999167,0.736667
598241c747159515,xclick,Bus,1,0.05965499999999999,0.302983,0.279167,0.414583,1,0,0,0,0,0.23704899999999998,0.095761,0.05965499999999999,0.302983,0.279167,0.414583,0.354167,0.335417
598241c747159515,xclick,Bus,1,0.10675,0.868132,0.383333,0.836458,0,0,0,0,0,0.251177,0.868132,0.546311,0.10675,0.383333,0.651042,0.836458,0.496875
598241c747159515,xclick,Bus,1,0.302983,0.467818,0.252083,0.330208,0,0,0,0,0,0.41758199999999995,0.345369,0.302983,0.467818,0.252083,0.330208,0.288542,0.279167
598241c747159515,xclick,Bus,1,0.510204,0.616954,0.234375,0.28125,0,0,0,0,0,0.5808479999999999,0.616954,0.566719,0.510204,0.234375,0.24270799999999998,0.28125,0.253125
598241c747159515,xclick,Bus,1,0.6122449999999999,0.653061,0.229167,0.2625,1,0,0,0,0,0.643642,0.653061,0.643642,0.6122449999999999,0.229167,0.234375,0.2625,0.232292
59899a8099f5d1dd,activemil,Truck,1,0.058667,0.96,0.174,0.884,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
598ab1cbb39c3ef0,activemil,Truck,1,0.24875,0.9525,0.1225,0.775833,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
598d5dfb443959b5,xclick,Bus,1,0.0,0.095,0.478333,0.726667,1,1,0,0,0,0.0,0.0,0.095,0.0125,0.478333,0.513333,0.6375,0.726667
598d5dfb443959b5,xclick,Bus,1,0.27875,0.840625,0.129167,0.838333,0,0,0,0,0,0.595,0.840625,0.67375,0.27875,0.129167,0.678333,0.838333,0.518333
598d5dfb443959b5,xclick,Bus,1,0.83125,0.85875,0.5283329999999999,0.56,1,0,0,0,0,0.845625,0.845625,0.85875,0.83125,0.539167,0.56,0.540833,0.5283329999999999
598d5dfb443959b5,xclick,Bus,1,0.879375,0.929375,0.539167,0.575,1,0,0,0,0,0.923125,0.913125,0.929375,0.879375,0.539167,0.575,0.550833,0.555833
598d5dfb443959b5,xclick,Bus,1,0.930625,0.996875,0.526667,0.599167,1,1,0,0,0,0.97625,0.98375,0.930625,0.996875,0.526667,0.599167,0.540833,0.539167
598ee661adbb68b0,activemil,Truck,1,0.0,0.196875,0.706374,0.992685,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5992118e7a581b7f,activemil,Truck,1,0.029332999999999998,0.222,0.48834700000000003,0.679025,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
599a2fa37867bca7,xclick,Truck,1,0.0,0.286875,0.31559299999999996,0.997199,0,1,0,0,0,0.036875,0.0,0.280625,0.286875,0.31559299999999996,0.997199,0.9663870000000001,0.74043
599a2fa37867bca7,xclick,Truck,1,0.62625,0.999375,0.34267,0.805789,1,1,0,0,0,0.81625,0.62625,0.9325,0.999375,0.34267,0.368814,0.805789,0.5378149999999999
599b784df7f8b985,activemil,Truck,1,0.0375,0.83125,0.0,0.995833,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
599b784df7f8b985,xclick,Truck,1,0.0,0.12,0.290833,0.628333,1,1,0,0,0,0.00625,0.0,0.01375,0.12,0.290833,0.340833,0.628333,0.313333
599b784df7f8b985,xclick,Truck,1,0.806875,0.87,0.47,0.5341670000000001,1,0,0,0,0,0.8575,0.806875,0.841875,0.87,0.47,0.516667,0.5341670000000001,0.516667
599d13c3c8a77a7f,xclick,Bus,1,0.0,0.407801,0.0,0.9073530000000001,0,1,0,0,0,0.0,0.091312,0.21631199999999998,0.407801,0.388235,0.0,0.9073530000000001,0.354412
599d13c3c8a77a7f,xclick,Bus,1,0.0,0.999114,0.0,0.938235,1,1,1,0,0,0.080674,0.0,0.624113,0.999114,0.0,0.18676500000000001,0.938235,0.220588
599d13c3c8a77a7f,xclick,Bus,1,0.637411,0.999114,0.130882,0.9073530000000001,1,1,0,0,0,0.9982270000000001,0.999114,0.7952130000000001,0.637411,0.9073530000000001,0.6367649999999999,0.130882,0.132353
59a0ffc3aef103f3,activemil,Truck,1,0.028125,0.91375,0.265033,0.712695,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59a1b5ea12c27800,xclick,Bus,1,0.0,0.48125,0.0,0.74812,1,1,0,0,0,0.15375,0.48125,0.06875,0.0,0.0,0.06015,0.74812,0.491541
59a1b5ea12c27800,xclick,Bus,1,0.085625,0.93375,0.06391000000000001,0.965226,0,0,0,0,0,0.556875,0.085625,0.48,0.93375,0.06391000000000001,0.7227439999999999,0.965226,0.583647
59a390bf64c9944d,activemil,Truck,1,0.09875,0.8725,0.11913900000000001,0.8662569999999999,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
